name,metacritic,Predicted Metacritic Score,absolute_error,relative_error
Firefall,60.0,67.1306899919289,7.130689991928904,-7.130689991928904
Planetary Annihilation,62.0,78.30160104735026,16.30160104735026,-16.30160104735026
Sonic Advance,85.0,82.7715334511649,2.228466548835101,2.228466548835101
Predator: Hunting Grounds,59.0,77.73992136958466,18.739921369584664,-18.739921369584664
Battlefleet Gothic: Armada 2,77.0,71.88114598905207,5.118854010947928,5.118854010947928
Marc Ecko's Getting Up: Contents Under Pressure,69.0,72.85046591875539,3.85046591875539,-3.85046591875539
X-Men Arcade,67.0,77.95642901852223,10.956429018522229,-10.956429018522229
Kingdoms and Castles,72.0,69.0863163810637,2.913683618936304,2.913683618936304
Battlefield: Bad Company 2 - Vietnam,86.0,79.42932236515661,6.570677634843392,6.570677634843392
Lara Croft and the Guardian of Light,82.0,76.80052258956303,5.19947741043697,5.19947741043697
Hostile Waters: Antaeus Rising,80.0,73.81607480642336,6.183925193576641,6.183925193576641
Mario & Luigi: Partners in Time,86.0,80.99803192467408,5.0019680753259195,5.0019680753259195
Blocks That Matter,72.0,72.72852194089114,0.7285219408911416,-0.7285219408911416
NaissanceE,66.0,75.97402234934334,9.974022349343343,-9.974022349343343
Metroid Prime,97.0,84.03268638725014,12.967313612749862,12.967313612749862
Heat Signature,79.0,72.2892249690595,6.710775030940496,6.710775030940496
Her Majesty's SPIFFING,60.0,75.793010589073,15.793010589073006,-15.793010589073006
Rogue Stormers,68.0,74.45699624558648,6.456996245586481,-6.456996245586481
FlatOut 4: Total Insanity,52.0,68.78062977005439,16.78062977005439,-16.78062977005439
Tidalis,75.0,72.66159125500019,2.3384087449998106,2.3384087449998106
Star Wars: Battlefront,76.0,79.46999733474455,3.469997334744548,-3.469997334744548
Wargame: European Escalation,81.0,78.99775675309859,2.002243246901415,2.002243246901415
Overcooked! 2,82.0,73.81645406618955,8.18354593381045,8.18354593381045
Gunpoint,83.0,77.68585577927956,5.314144220720436,5.314144220720436
Sacred,74.0,74.66678299472629,0.6667829947262902,-0.6667829947262902
Fallout 4: Wasteland Workshop,53.0,76.76823213258635,23.76823213258635,-23.76823213258635
Phoenix Wright: Ace Attorney - Dual Destinies,83.0,80.77954962538689,2.220450374613108,2.220450374613108
Two Worlds II,76.0,79.30843024824352,3.308430248243525,-3.308430248243525
Forza Horizon 3,88.0,77.99507449234638,10.004925507653624,10.004925507653624
Disciples II: Rise of the Elves,80.0,78.07046904140725,1.9295309585927498,1.9295309585927498
The Crew,71.0,79.81891319088933,8.818913190889333,-8.818913190889333
Patrician III,75.0,64.65441349348306,10.345586506516938,10.345586506516938
Resident Evil 3,80.0,78.29410888194647,1.705891118053529,1.705891118053529
Uncharted 4: A Thief’s End,93.0,85.78537753850615,7.214622461493846,7.214622461493846
Yesterday Origins,74.0,72.39261013772983,1.6073898622701677,1.6073898622701677
Crowntakers,70.0,72.30780150112214,2.3078015011221424,-2.3078015011221424
Dementium II HD,37.0,55.023814429835525,18.023814429835525,-18.023814429835525
Slime Rancher,81.0,74.25367674133112,6.74632325866888,6.74632325866888
The Red Strings Club,80.0,78.30887950596743,1.6911204940325746,1.6911204940325746
Valkyrie Profile,81.0,76.65770197244807,4.342298027551934,4.342298027551934
Stronghold HD,81.0,77.80868479728994,3.191315202710058,3.191315202710058
Medieval II: Total War,88.0,86.79295020986676,1.2070497901332402,1.2070497901332402
Nancy Drew: Legend of the Crystal Skull,79.0,78.30445333644357,0.6955466635564278,0.6955466635564278
F1 2010,84.0,77.47271380416731,6.527286195832687,6.527286195832687
Outer Wilds,84.0,62.07891876107698,21.921081238923023,21.921081238923023
Gray Matter,72.0,74.68721259661949,2.6872125966194886,-2.6872125966194886
Nether: Resurrected,57.0,68.13103957850056,11.131039578500562,-11.131039578500562
EyeToy: Play,80.0,79.32124440448759,0.6787555955124134,0.6787555955124134
Battlefleet Gothic: Armada,77.0,75.9158581915845,1.0841418084154952,1.0841418084154952
RIFT,84.0,73.56984509667515,10.430154903324848,10.430154903324848
Zenith,57.0,74.68050570933345,17.680505709333445,-17.680505709333445
Windforge,53.0,73.31951973141439,20.31951973141439,-20.31951973141439
JumpJet Rex,76.0,79.96711986968295,3.9671198696829464,-3.9671198696829464
The Witcher 3: Game of the Year,92.0,79.58848509123031,12.41151490876969,12.41151490876969
Jet Li: Rise to Honor,68.0,84.59219120308317,16.592191203083175,-16.592191203083175
Zombie Driver,60.0,75.38734434325532,15.387344343255322,-15.387344343255322
Wargame: Red Dragon,78.0,79.24599957179831,1.2459995717983077,-1.2459995717983077
Stick it to The Man!,83.0,79.54039050335177,3.459609496648227,3.459609496648227
Fallout 4,84.0,81.36442096145807,2.635579038541934,2.635579038541934
Black Mirror II,71.0,77.59195491614209,6.591954916142086,-6.591954916142086
Titan Quest: Immortal Throne,80.0,73.56819457837635,6.43180542162365,6.43180542162365
ROME: Total War,88.0,79.45180003045377,8.548199969546232,8.548199969546232
Rocksmith,78.0,73.36676230570791,4.633237694292092,4.633237694292092
Takedown: Red Sabre,34.0,71.70550259554103,37.705502595541034,-37.705502595541034
Age of Empires II HD,68.0,77.34421636354985,9.344216363549847,-9.344216363549847
Drakensang,75.0,77.76803086097735,2.7680308609773476,-2.7680308609773476
LEGO Jurassic World,72.0,75.59219878633856,3.5921987863385567,-3.5921987863385567
World of Warcraft: Cataclysm,90.0,85.76819009336704,4.231809906632961,4.231809906632961
F1 2014,61.0,74.58744784293356,13.587447842933557,-13.587447842933557
Avernum: Escape From the Pit,76.0,79.35173204471884,3.351732044718844,-3.351732044718844
Baldur's Gate II: Shadows of Amn,95.0,80.6031982866127,14.396801713387305,14.396801713387305
Hunt: Showdown,79.0,76.13743302876607,2.8625669712339317,2.8625669712339317
FlatOut 2,76.0,81.07862079997281,5.078620799972811,-5.078620799972811
Bad Day L.A.,28.0,75.15442635043142,47.15442635043142,-47.15442635043142
Total War: Shogun 2 - Fall of the Samurai,86.0,82.50166304985869,3.498336950141308,3.498336950141308
Platformines,67.0,68.9431385724167,1.9431385724167,-1.9431385724167
Shaun White Snowboarding,61.0,77.88653989867237,16.886539898672368,-16.886539898672368
STAR WARS Knights of the Old Republic II - The Sith Lords,85.0,81.35157376911545,3.648426230884553,3.648426230884553
Fallout 4 VR,78.0,69.64271567638612,8.357284323613882,8.357284323613882
Redshirt,62.0,75.6723994849408,13.672399484940797,-13.672399484940797
Forts,74.0,74.31468762788654,0.31468762788654203,-0.31468762788654203
FINAL FANTASY XV: EPISODE GLADIOLUS,59.0,75.27663778281787,16.276637782817872,-16.276637782817872
Star Conflict,75.0,74.88584750954112,0.11415249045887776,0.11415249045887776
Sekiro: Shadows Die Twice,90.0,81.77817904982977,8.221820950170226,8.221820950170226
War for the Overworld,65.0,74.0356252176271,9.0356252176271,-9.0356252176271
Blade Symphony,72.0,75.1039819448462,3.103981944846197,-3.103981944846197
Kingdom: Classic,74.0,75.00071614697008,1.0007161469700776,-1.0007161469700776
Kid Icarus: Uprising,83.0,84.9040046286018,1.9040046286017969,-1.9040046286017969
Minimum,69.0,73.68230042017362,4.682300420173618,-4.682300420173618
Crazy Machines 2,72.0,71.30529657772679,0.6947034222732071,0.6947034222732071
Teslagrad,77.0,74.74391303363,2.256086966370006,2.256086966370006
Conflict: Desert Storm 2 - Back to Baghdad,69.0,75.61397284106951,6.613972841069511,-6.613972841069511
Call of Duty 2,86.0,83.24230696084079,2.757693039159207,2.757693039159207
The Legend of Zelda: Ocarina of Time,99.0,80.88140600342511,18.118593996574887,18.118593996574887
Sunless Skies,87.0,77.0875612847114,9.912438715288602,9.912438715288602
Cat Quest,77.0,70.88393896094257,6.116061039057428,6.116061039057428
Murdered: Soul Suspect,59.0,72.01468422512986,13.014684225129855,-13.014684225129855
Ys SEVEN,80.0,72.70616820326612,7.293831796733883,7.293831796733883
Secrets of Rætikon,58.0,78.47380759607488,20.473807596074877,-20.473807596074877
Sherlock Holmes: The Silver Earring,68.0,74.311045704354,6.311045704354001,-6.311045704354001
Frozen Synapse Prime,83.0,75.99089964193575,7.009100358064245,7.009100358064245
Alien: Isolation,81.0,79.17898223634269,1.8210177636573093,1.8210177636573093
The Golf Club 2,72.0,69.62377087120282,2.3762291287971777,2.3762291287971777
They Are Billions,74.0,75.9381755352232,1.9381755352231949,-1.9381755352231949
Mario Tennis Aces,75.0,80.57985929248677,5.579859292486773,-5.579859292486773
Thronebreaker: The Witcher Tales,84.0,79.46066760348621,4.539332396513785,4.539332396513785
Cave Story+,83.0,85.36783837212889,2.3678383721288867,-2.3678383721288867
Bionic Commando,69.0,74.70682135019004,5.70682135019004,-5.70682135019004
Shin Megami Tensei: Strange Journey,80.0,80.53916375024669,0.5391637502466864,-0.5391637502466864
Company of Heroes: Opposing Fronts,87.0,71.52881324484537,15.471186755154633,15.471186755154633
MISSING: An Interactive Thriller - Episode One,63.0,75.5592353651704,12.559235365170395,-12.559235365170395
Jagged Alliance - Back in Action,62.0,72.2298790596051,10.229879059605096,-10.229879059605096
Sudden Strike 4,77.0,75.75433606193602,1.2456639380639842,1.2456639380639842
Wolfenstein 2: The New Colossus,86.0,79.72698740514818,6.273012594851821,6.273012594851821
Unreal 2: The Awakening,75.0,75.26578822553205,0.2657882255320487,-0.2657882255320487
For Honor,76.0,73.3420505732428,2.657949426757199,2.657949426757199
Citizens of Earth,66.0,72.62072308554116,6.620723085541158,-6.620723085541158
Ninja Gaiden (2004),91.0,75.63539075105048,15.36460924894952,15.36460924894952
Five Nights at Freddy's 3,68.0,71.23178740427016,3.2317874042701646,-3.2317874042701646
There Came an Echo,58.0,73.89969248516252,15.899692485162518,-15.899692485162518
No More Heroes,83.0,82.51252572288838,0.48747427711161606,0.48747427711161606
FIFA 20,68.0,83.90000272477795,15.900002724777949,-15.900002724777949
Dragon Ball Z: Budokai Tenkaichi,72.0,81.35612067909291,9.35612067909291,-9.35612067909291
Dead Rising 2: Off the Record,66.0,70.24703488733556,4.247034887335559,-4.247034887335559
A Golden Wake,68.0,64.82035081310828,3.179649186891723,3.179649186891723
UFO: Afterlight,71.0,71.47582992514212,0.4758299251421221,-0.4758299251421221
The Messenger (2018),84.0,79.58405590308229,4.415944096917713,4.415944096917713
King Arthur II: The Role-Playing Wargame,66.0,69.2121031640288,3.212103164028804,-3.212103164028804
Small Radios Big Televisions,67.0,77.10865591156788,10.10865591156788,-10.10865591156788
Punch Club,73.0,78.71174798130095,5.711747981300945,-5.711747981300945
RoboBlitz,80.0,68.46360368728286,11.536396312717144,11.536396312717144
The Outer Worlds,80.0,73.88586613511858,6.114133864881424,6.114133864881424
Minecraft,83.0,74.79961785963985,8.200382140360148,8.200382140360148
Jet Set Radio,94.0,79.49480065651392,14.505199343486083,14.505199343486083
They Bleed Pixels,74.0,75.378385387118,1.3783853871180014,-1.3783853871180014
MotoGP 14,76.0,78.26172301258076,2.2617230125807595,-2.2617230125807595
Closure,78.0,73.11283259810527,4.887167401894729,4.887167401894729
Etherlords II,78.0,79.53147699625008,1.5314769962500776,-1.5314769962500776
Full Spectrum Warrior: Ten Hammers,70.0,74.03955851712527,4.039558517125272,-4.039558517125272
BattleBlock Theater,85.0,78.66028385822858,6.339716141771419,6.339716141771419
Foul Play,69.0,72.18739901732768,3.187399017327678,-3.187399017327678
Batman: The Enemy Within,68.0,78.22025833514282,10.220258335142816,-10.220258335142816
SHIFT 2 UNLEASHED,84.0,76.73411345005164,7.2658865499483625,7.2658865499483625
LEGO The Lord of the Rings,80.0,75.9458061608587,4.0541938391413055,4.0541938391413055
1001 Spikes,80.0,80.80254554115673,0.8025455411567322,-0.8025455411567322
Braid,90.0,82.04502847366562,7.954971526334376,7.954971526334376
The Elder Scrolls Online,71.0,79.81784815342924,8.817848153429239,-8.817848153429239
Sid Meier's Starships,64.0,73.70194178634634,9.701941786346339,-9.701941786346339
Sid Meier's Civilization V,90.0,84.87401818051718,5.125981819482817,5.125981819482817
Slender: The Arrival,65.0,69.6657632098192,4.665763209819204,-4.665763209819204
Thomas Was Alone,77.0,77.74101223139138,0.7410122313913803,-0.7410122313913803
Dragon Age: Origins Awakening,82.0,87.91199329150949,5.911993291509489,-5.911993291509489
MDK 2,83.0,81.07116464817005,1.928835351829946,1.928835351829946
Rollers of the Realm,68.0,63.371476403093475,4.6285235969065255,4.6285235969065255
Persona 4 Arena,84.0,81.38050470174545,2.6194952982545487,2.6194952982545487
Impossible Creatures,72.0,79.70632925898252,7.706329258982521,-7.706329258982521
Splatoon 2: Octo Expansion,82.0,86.97850228584987,4.978502285849871,-4.978502285849871
Halo: Combat Evolved Anniversary,80.0,76.4129469470298,3.587053052970205,3.587053052970205
Contagion,62.0,64.37469523413623,2.374695234136226,-2.374695234136226
Deus Ex 2: Invisible War,80.0,79.9612668559087,0.03873314409129591,0.03873314409129591
Ghostbusters: The Video Game Remastered,68.0,76.95004099920162,8.950040999201619,-8.950040999201619
Darwinia,84.0,74.45961746188787,9.540382538112127,9.540382538112127
NecroVision,63.0,64.60681501927279,1.606815019272787,-1.606815019272787
Hard West,73.0,77.94134584258089,4.941345842580887,-4.941345842580887
Portal 2,95.0,77.34318278737099,17.656817212629008,17.656817212629008
Mars: War Logs,59.0,70.51593560728233,11.51593560728233,-11.51593560728233
Grand Theft Auto: Liberty City Stories,78.0,82.52525869486904,4.525258694869038,-4.525258694869038
Endless Space 2,82.0,77.36169137913078,4.638308620869225,4.638308620869225
Bejeweled 2,74.0,84.59821811795501,10.598218117955014,-10.598218117955014
Hand of Fate,78.0,73.8631872403399,4.136812759660103,4.136812759660103
Override: Mech City Brawl,64.0,71.78311288078905,7.783112880789048,-7.783112880789048
Aurion: Legacy of the Kori-Odan,69.0,70.50579755765365,1.5057975576536506,-1.5057975576536506
Doki Doki Literature Club!,78.0,75.05073886521193,2.949261134788074,2.949261134788074
Halo 2,84.0,73.89982011841185,10.100179881588147,10.100179881588147
Tearaway Unfolded,81.0,81.25692842612901,0.2569284261290079,-0.2569284261290079
Ember,70.0,75.76292653973191,5.762926539731907,-5.762926539731907
The Marvellous Miss Take,69.0,67.25685451316957,1.7431454868304286,1.7431454868304286
James Bond 007: Nightfire (2002),59.0,73.69766616117296,14.697666161172961,-14.697666161172961
Pacific Storm,67.0,66.83435102947828,0.16564897052171546,0.16564897052171546
Bloodline Champions,79.0,76.44731938023688,2.552680619763123,2.552680619763123
World of Warcraft: Battle for Azeroth,79.0,85.97467105131919,6.974671051319191,-6.974671051319191
0RBITALIS,73.0,70.82127729022545,2.178722709774547,2.178722709774547
inMomentum,59.0,77.03221459964048,18.032214599640483,-18.032214599640483
Brink,70.0,77.12834995923016,7.128349959230164,-7.128349959230164
Shadowgrounds Survivor,79.0,64.51324220771504,14.486757792284962,14.486757792284962
Limbo,88.0,72.15570951370646,15.844290486293545,15.844290486293545
Dishonored: Death of the Outsider,83.0,77.87556559048006,5.124434409519935,5.124434409519935
Worms Reloaded,79.0,78.86900750742355,0.1309924925764534,0.1309924925764534
Age of Empires,83.0,77.89966380629595,5.100336193704052,5.100336193704052
Atlas Reactor,81.0,76.40349945239143,4.596500547608571,4.596500547608571
Return Of The Obra Dinn,88.0,76.72800022216343,11.27199977783657,11.27199977783657
Skies of Arcadia,93.0,80.33772343787454,12.662276562125456,12.662276562125456
Destiny 2: Curse of Osiris,59.0,80.0547385097755,21.054738509775504,-21.054738509775504
Ys Origin,76.0,73.11985288275994,2.880147117240057,2.880147117240057
GUN,76.0,84.23894440554882,8.238944405548821,-8.238944405548821
Desktop Dungeons,82.0,74.64201044851276,7.357989551487236,7.357989551487236
Slain: Back from Hell,74.0,76.80900558840509,2.8090055884050855,-2.8090055884050855
Konung 2,35.0,74.65979459693928,39.65979459693928,-39.65979459693928
Sid Meier's Pirates!,88.0,76.5345599090585,11.465440090941499,11.465440090941499
Assassin's Creed: Bloodlines,63.0,82.89978872770989,19.89978872770989,-19.89978872770989
Crimzon Clover: World Ignition,85.0,79.07064043997298,5.929359560027024,5.929359560027024
The Chronicles of Riddick: Assault on Dark Athena,81.0,79.10982360595779,1.8901763940422143,1.8901763940422143
God Mode,58.0,59.65592993018578,1.6559299301857777,-1.6559299301857777
Long Live The Queen,67.0,75.92408365016612,8.924083650166125,-8.924083650166125
Ground Control Anthology,86.0,69.52942983038002,16.470570169619975,16.470570169619975
The Fidelio Incident,69.0,75.69266697279811,6.692666972798108,-6.692666972798108
Rise of the Tomb Raider,86.0,79.47988532343513,6.520114676564873,6.520114676564873
Diluvion,66.0,64.24981572162758,1.7501842783724157,1.7501842783724157
Deus Ex: Mankind Divided,83.0,78.04378133954121,4.956218660458788,4.956218660458788
Fly'N,80.0,74.93860859643104,5.061391403568962,5.061391403568962
Divinity: Original Sin,87.0,77.64387660485534,9.356123395144664,9.356123395144664
DiRT Rally,86.0,81.0199176398428,4.980082360157198,4.980082360157198
Sherlock Holmes versus Jack the Ripper,73.0,71.76020756744327,1.239792432556726,1.239792432556726
CODE VEIN,72.0,77.49102678114123,5.49102678114123,-5.49102678114123
Lume,69.0,65.74980040881931,3.2501995911806887,3.2501995911806887
Far Cry 3,88.0,74.39644920997286,13.603550790027143,13.603550790027143
Arx Fatalis,77.0,82.55836645815619,5.558366458156186,-5.558366458156186
Bohemian Killing,55.0,75.45054613222526,20.450546132225256,-20.450546132225256
Anomaly Defenders,70.0,70.79600129393677,0.7960012939367687,-0.7960012939367687
The Jackbox Party Pack 6,75.0,73.92267825913046,1.077321740869536,1.077321740869536
ZOMBI,65.0,65.28232475452843,0.28232475452843175,-0.28232475452843175
Fire Emblem Fates: Birthright,86.0,83.54538426019586,2.45461573980414,2.45461573980414
Battlezone,66.0,67.1906692058657,1.190669205865703,-1.190669205865703
Call of Duty: WWII,77.0,74.63474124406171,2.365258755938285,2.365258755938285
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,76.0,75.42729465930468,0.5727053406953218,0.5727053406953218
Shu,85.0,68.69368032428962,16.306319675710384,16.306319675710384
Poker Night 2,75.0,78.83804763604877,3.8380476360487705,-3.8380476360487705
Call of Duty: Modern Warfare 3,85.0,77.36525724264999,7.634742757350011,7.634742757350011
Tales of Vesperia: Definitive Edition,81.0,80.74482232870147,0.25517767129852587,0.25517767129852587
Back to the Future: The Game,74.0,75.80319547506153,1.8031954750615284,-1.8031954750615284
SUPERHOT VR,85.0,73.46518754776034,11.534812452239663,11.534812452239663
Tomb Raider: Definitive Edition,86.0,75.95177134673224,10.048228653267756,10.048228653267756
Police Stories,75.0,76.07897721409873,1.0789772140987282,-1.0789772140987282
Lara Croft and the Temple of Osiris,73.0,69.0155646204296,3.9844353795703995,3.9844353795703995
Test Drive Unlimited 2,72.0,77.96982939360294,5.969829393602936,-5.969829393602936
Resident Evil 7: Biohazard,85.0,79.75008002155076,5.249919978449242,5.249919978449242
Gemini: Heroes Reborn,54.0,66.1389222459732,12.138922245973205,-12.138922245973205
PixelJunk Monsters Ultimate,72.0,76.36247287535491,4.362472875354911,-4.362472875354911
League of Legends,78.0,84.41717676809472,6.41717676809472,-6.41717676809472
Imperator: Rome,76.0,78.82158044090276,2.821580440902764,-2.821580440902764
Clandestine,69.0,64.4276698882511,4.572330111748897,4.572330111748897
Total War: ROME II - Emperor Edition,76.0,81.11810852716809,5.11810852716809,-5.11810852716809
SWORD ART ONLINE: Fatal Bullet,66.0,68.96254302776143,2.962543027761427,-2.962543027761427
Rogue Galaxy,83.0,81.78217752758334,1.2178224724166569,1.2178224724166569
Audiosurf 2,76.0,80.33253545713967,4.33253545713967,-4.33253545713967
STAR WARS: The Force Unleashed II,59.0,69.35265668202759,10.352656682027586,-10.352656682027586
Insurgency: Sandstorm,78.0,76.716789535557,1.2832104644430018,1.2832104644430018
Fire Emblem: Shadow Dragon,81.0,83.54538426019586,2.54538426019586,-2.54538426019586
Hearts of Iron 2 Complete,83.0,73.97274222511804,9.02725777488196,9.02725777488196
Clutch,51.0,66.95314204773396,15.953142047733962,-15.953142047733962
World War Z (2019),70.0,72.02084719755277,2.0208471975527686,-2.0208471975527686
Soldiers: Heroes of World War II,77.0,67.22330808462785,9.776691915372155,9.776691915372155
Arizona Sunshine,81.0,64.09757934145489,16.90242065854511,16.90242065854511
Puzzle Agent 2,63.0,72.81279422811794,9.812794228117937,-9.812794228117937
Assassin's Creed Unity,71.0,81.7123574804632,10.712357480463197,-10.712357480463197
FINAL FANTASY TYPE-0 HD,69.0,74.46810537873579,5.468105378735785,-5.468105378735785
F1 2018,84.0,85.44098163200077,1.4409816320007707,-1.4409816320007707
Fallout 4 - Far Harbor,77.0,73.69809738782838,3.3019026121716166,3.3019026121716166
STEINS;GATE ELITE,86.0,80.63688751165124,5.3631124883487615,5.3631124883487615
Helldorado,65.0,70.56071270666675,5.560712706666749,-5.560712706666749
GoldenEye 007 (1997),96.0,84.43058077165902,11.569419228340976,11.569419228340976
Journey,92.0,81.09879627342372,10.901203726576284,10.901203726576284
POSTAL 2,59.0,73.04981376372336,14.049813763723364,-14.049813763723364
Grand Theft Auto IV: The Ballad of Gay Tony,88.0,73.77782484286654,14.222175157133464,14.222175157133464
King's Bounty: Armored Princess,82.0,72.87512189745192,9.124878102548081,9.124878102548081
Tenchu Z,56.0,76.87783102365471,20.877831023654707,-20.877831023654707
Neverwinter,74.0,78.04846759878001,4.048467598780007,-4.048467598780007
Offspring Fling!,79.0,72.85872182038445,6.141278179615554,6.141278179615554
BloodRayne,65.0,66.85958137090608,1.8595813709060849,-1.8595813709060849
A Game of Dwarves,60.0,70.42264922130296,10.422649221302962,-10.422649221302962
White Night,68.0,65.47455358411082,2.525446415889178,2.525446415889178
RAGE 2,71.0,78.41224449045906,7.412244490459059,-7.412244490459059
Devil May Cry 3: Dante's Awakening,78.0,79.80614798823899,1.8061479882389904,-1.8061479882389904
Octopath Traveler,82.0,77.62725917721271,4.372740822787293,4.372740822787293
007 Legends,37.0,73.39566853975208,36.39566853975208,-36.39566853975208
Sacrifice,89.0,77.19980388372619,11.80019611627381,11.80019611627381
Life is Feudal: Your Own,63.0,67.33603351749844,4.336033517498436,-4.336033517498436
Gears of War,90.0,75.01429097808222,14.985709021917785,14.985709021917785
Elemental: Fallen Enchantress,78.0,70.71576492583603,7.284235074163973,7.284235074163973
Vampire: The Masquerade - Redemption,74.0,75.16973900230516,1.169739002305164,-1.169739002305164
Bulletstorm,83.0,76.69362921005592,6.306370789944083,6.306370789944083
Kairo,76.0,74.9062866364626,1.093713363537404,1.093713363537404
Cold Fear,66.0,66.90210375316211,0.902103753162109,-0.902103753162109
King's Bounty: Warriors of the North,74.0,70.41285922195777,3.587140778042226,3.587140778042226
Lords of the Realm II,77.0,74.12572295802187,2.8742770419781323,2.8742770419781323
Metal Gear Solid 3: Snake Eater,84.0,84.77484600799086,0.7748460079908597,-0.7748460079908597
Kirby: Canvas Curse,86.0,85.78490553622503,0.21509446377497454,0.21509446377497454
Crazy Machines 3,71.0,68.36289014562773,2.6371098543722695,2.6371098543722695
Shantae: Half-Genie Hero,76.0,79.21914578006069,3.2191457800606855,-3.2191457800606855
Resident Evil Code: Veronica,72.0,81.90312830635581,9.90312830635581,-9.90312830635581
LEGO The Hobbit,70.0,75.32021715031911,5.32021715031911,-5.32021715031911
Monster Prom,73.0,74.8133452198546,1.8133452198545967,-1.8133452198545967
ARMS,77.0,86.4612155967669,9.461215596766905,-9.461215596766905
Act of War: Direct Action,82.0,67.67154866931882,14.328451330681176,14.328451330681176
Letter Quest: Grimm's Journey,73.0,72.69572685924939,0.3042731407506096,0.3042731407506096
Made Man,45.0,76.22050010406896,31.22050010406896,-31.22050010406896
Budget Cuts,76.0,72.26635884247462,3.7336411575253834,3.7336411575253834
Verdun,70.0,76.77205688192205,6.772056881922055,-6.772056881922055
Perception,56.0,74.05682085101125,18.056820851011253,-18.056820851011253
Evoland 2,74.0,75.9696254556815,1.969625455681495,-1.969625455681495
Mantis Burn Racing,71.0,75.16592207602633,4.165922076026334,-4.165922076026334
Gravity Rush 2,80.0,79.11089451614752,0.8891054838524752,0.8891054838524752
Forza Horizon 4 LEGO Speed Champions,77.0,77.07255129248337,0.072551292483368,-0.072551292483368
Astebreed,86.0,78.73302224065728,7.266977759342723,7.266977759342723
Valdis Story: Abyssal City,83.0,80.51270688824937,2.487293111750631,2.487293111750631
Left 4 Dead 2,89.0,72.50462885554747,16.495371144452534,16.495371144452534
Ice Age 3 Dawn of the Dinosaurs,59.0,72.67596155906294,13.67596155906294,-13.67596155906294
SOMA,84.0,74.15350483646078,9.846495163539217,9.846495163539217
Danger Zone,64.0,63.11208653446887,0.8879134655311276,0.8879134655311276
Lovely Planet,61.0,75.34136678029046,14.341366780290457,-14.341366780290457
