name,metacritic,Predicted Metacritic Score,absolute_error,relative_error
Tokyo Xanadu eX+,75.0,66.87673363397009,8.12326636602991,8.12326636602991
LEGO Indiana Jones: The Original Adventures,78.0,69.10510544692666,8.894894553073343,8.894894553073343
The Legend of Zelda: Breath of the Wild,97.0,82.91688995636287,14.083110043637134,14.083110043637134
Fire Emblem Warriors,72.0,80.55368330866456,8.55368330866456,-8.55368330866456
GRID (2019),75.0,75.87796918604272,0.8779691860427192,-0.8779691860427192
Baba Is You,86.0,77.78961672314612,8.210383276853875,8.210383276853875
Call of Juarez,72.0,80.85622621577768,8.856226215777681,-8.856226215777681
Need for Speed Rivals,77.0,75.73766359521969,1.2623364047803136,1.2623364047803136
Multiwinia,76.0,71.85492363926923,4.145076360730769,4.145076360730769
>observer_,77.0,71.66634138655459,5.333658613445408,5.333658613445408
Insurgency,74.0,74.33021195634431,0.3302119563443142,-0.3302119563443142
Heavenly Sword,79.0,78.75494753169104,0.24505246830895544,0.24505246830895544
Grand Ages: Medieval,63.0,74.61660829899374,11.61660829899374,-11.61660829899374
Watchmen: The End is Nigh,61.0,67.3901707410237,6.390170741023695,-6.390170741023695
Valkyria Chronicles 4,83.0,74.39063424973722,8.609365750262782,8.609365750262782
Starbound,81.0,74.82754159729161,6.172458402708386,6.172458402708386
Sherlock Holmes: The Mystery of the Mummy,61.0,73.68923297535797,12.689232975357967,-12.689232975357967
Greedfall,74.0,69.82775679437523,4.172243205624767,4.172243205624767
Order of Battle: World War II,81.0,79.17008374713521,1.8299162528647912,1.8299162528647912
Iron Brigade,75.0,70.76433060657095,4.235669393429049,4.235669393429049
Muse Dash,73.0,73.67916046466433,0.679160464664335,-0.679160464664335
Freedom Force vs. the Third Reich,86.0,67.44089102074398,18.559108979256024,18.559108979256024
Killing Floor,72.0,78.2601436855628,6.260143685562795,-6.260143685562795
Need for Speed: Shift,83.0,68.64978348040849,14.350216519591513,14.350216519591513
Hidden Agenda,66.0,85.23898087211528,19.238980872115278,-19.238980872115278
Yoshi's Crafted World,79.0,85.85480687506582,6.854806875065819,-6.854806875065819
Loki,61.0,71.56004351363292,10.56004351363292,-10.56004351363292
The Final Station,76.0,74.108588932825,1.8914110671749995,1.8914110671749995
Before the Echo,70.0,75.32028215967038,5.320282159670384,-5.320282159670384
Sonic Generations,77.0,82.62392881726979,5.623928817269785,-5.623928817269785
Dungeon Siege 2,80.0,73.09760350270642,6.90239649729358,6.90239649729358
Dark Devotion,70.0,78.29624643274683,8.296246432746827,-8.296246432746827
Dungeons - The Dark Lord,72.0,71.75499053148434,0.2450094685156614,0.2450094685156614
Hektor,55.0,62.24161215500184,7.241612155001839,-7.241612155001839
The Novelist,66.0,71.13924827949829,5.13924827949829,-5.13924827949829
FEZ,91.0,76.02745285648304,14.972547143516962,14.972547143516962
Celeste,91.0,75.18004037629036,15.819959623709636,15.819959623709636
Far Cry 3 - Blood Dragon,81.0,76.10018238529614,4.8998176147038635,4.8998176147038635
World of Warcraft: Legion,88.0,86.0187789734775,1.9812210265225048,1.9812210265225048
Day of Defeat,79.0,80.22125696525697,1.2212569652569698,-1.2212569652569698
SWAT 4,85.0,72.7518173471994,12.248182652800594,12.248182652800594
I Expect You To Die,76.0,71.8499204451809,4.150079554819101,4.150079554819101
METAL GEAR SOLID V: THE PHANTOM PAIN,91.0,79.8198921013627,11.180107898637303,11.180107898637303
Beijing 2008 - The Official Video Game of the Olympic Games,57.0,73.69095885895148,16.690958858951475,-16.690958858951475
World War III: Black Gold,71.0,73.61135308688559,2.611353086885586,-2.611353086885586
Lost Horizon,77.0,71.81124704298968,5.188752957010323,5.188752957010323
Neverending Nightmares,68.0,66.05630862128928,1.9436913787107244,1.9436913787107244
Yaga,70.0,77.8619687826793,7.861968782679298,-7.861968782679298
FINAL FANTASY III,68.0,79.2468752195517,11.246875219551697,-11.246875219551697
Two Worlds,58.0,80.69614129145708,22.69614129145708,-22.69614129145708
ZONE OF THE ENDERS: The 2nd Runner - M∀RS,71.0,69.42656681880213,1.5734331811978706,1.5734331811978706
Shin Megami Tensei: Persona 3,86.0,80.61966107531325,5.380338924686754,5.380338924686754
Saints Row: The Third Remastered,73.0,69.56517756271937,3.43482243728063,3.43482243728063
XCOM 2,88.0,82.62326361628567,5.376736383714331,5.376736383714331
The Getaway,72.0,74.0046425776202,2.004642577620203,-2.004642577620203
Scribblenauts Unlimited,75.0,79.27760769622535,4.2776076962253455,-4.2776076962253455
FTL: Faster Than Light,84.0,77.93340194527693,6.066598054723073,6.066598054723073
Kholat,64.0,72.08595593347135,8.085955933471354,-8.085955933471354
Viridi,46.0,72.27500856088355,26.27500856088355,-26.27500856088355
"Warhammer 40,000: Dawn of War II Chaos Rising",85.0,77.06038165021253,7.939618349787466,7.939618349787466
Mario Kart 8,88.0,85.10483252858253,2.8951674714174658,2.8951674714174658
World of Warplanes,69.0,72.61071715711189,3.6107171571118926,-3.6107171571118926
Mosaic,67.0,72.87492984792985,5.874929847929849,-5.874929847929849
The Long Journey Home,68.0,73.6837056437714,5.683705643771404,-5.683705643771404
The Walking Dead: A New Frontier,71.0,73.2855777319086,2.285577731908603,-2.285577731908603
Warcraft III: Reforged,59.0,84.7566625355209,25.756662535520903,-25.756662535520903
Brigador,70.0,73.25552737785091,3.2555273778509104,-3.2555273778509104
Death's Gambit,72.0,75.7838579349357,3.783857934935696,-3.783857934935696
Dead Island,74.0,71.17135656413886,2.8286434358611388,2.8286434358611388
S.T.A.L.K.E.R.: Shadow of Chernobyl,82.0,73.61142743067046,8.38857256932954,8.38857256932954
Still Life,75.0,67.45774766573298,7.542252334267019,7.542252334267019
Farming Simulator 15,64.0,75.68996947041606,11.68996947041606,-11.68996947041606
Space Channel 5: Part 2,78.0,78.91846638642576,0.918466386425763,-0.918466386425763
Comanche 4,74.0,73.78739790846406,0.2126020915359419,0.2126020915359419
Catwoman,46.0,70.65567075000163,24.655670750001633,-24.655670750001633
Mirror's Edge,81.0,81.1692052627455,0.16920526274550696,-0.16920526274550696
Tron 2.0,84.0,74.90175677835236,9.098243221647635,9.098243221647635
Alien Breed: Impact,64.0,62.89631196009872,1.1036880399012787,1.1036880399012787
Knack 2,71.0,82.51483665077183,11.514836650771826,-11.514836650771826
Men of War,80.0,76.5212394280556,3.478760571944406,3.478760571944406
Bionic Dues,71.0,77.21127761737745,6.211277617377448,-6.211277617377448
ELEX,59.0,65.10086743240419,6.100867432404186,-6.100867432404186
The Book of Unwritten Tales,82.0,77.89036292220851,4.10963707779149,4.10963707779149
Earth 2150 Trilogy,78.0,77.75653151161701,0.2434684883829874,0.2434684883829874
Half-Life 2: Episode One,87.0,89.84971522702446,2.8497152270244612,-2.8497152270244612
Rayman Origins,86.0,80.51676132845486,5.483238671545138,5.483238671545138
We Love Katamari,86.0,77.66074026063967,8.33925973936033,8.33925973936033
Maize,65.0,69.27782198112344,4.277821981123438,-4.277821981123438
Banjo-Kazooie,92.0,79.68962536756368,12.310374632436321,12.310374632436321
Rock of Ages 2: Bigger & Boulder,77.0,73.57805609668112,3.4219439033188763,3.4219439033188763
FINAL FANTASY IV,87.0,79.53630142080141,7.463698579198592,7.463698579198592
Halcyon 6: Starbase Commander,71.0,76.58004447839741,5.5800444783974115,-5.5800444783974115
Brothers in Arms: Road to Hill 30,87.0,75.6921798895549,11.307820110445107,11.307820110445107
Sam & Max: Episode 202 - Moai Better Blues,80.0,78.09579098898176,1.9042090110182386,1.9042090110182386
SteamWorld Dig 2,88.0,78.06607021470101,9.933929785298986,9.933929785298986
Has-Been Heroes,63.0,69.64974188883014,6.649741888830135,-6.649741888830135
Xenoblade Chronicles 3D,86.0,80.18737839621377,5.812621603786226,5.812621603786226
Nancy Drew: The Phantom of Venice,69.0,73.87817273168008,4.878172731680081,-4.878172731680081
BioShock Infinite,94.0,79.65513856976355,14.344861430236449,14.344861430236449
Lightmatter,73.0,71.7516035850974,1.2483964149026008,1.2483964149026008
Ninja Pizza Girl,82.0,75.51359458661396,6.486405413386038,6.486405413386038
Headlander,74.0,68.3214717314849,5.678528268515095,5.678528268515095
Nancy Drew: The Creature of Kapu Cave,68.0,73.87817273168008,5.878172731680081,-5.878172731680081
Tiny and Big: Grandpa's Leftovers,75.0,72.67843147212267,2.321568527877332,2.321568527877332
Star Control: Origins,75.0,75.691678016428,0.6916780164279999,-0.6916780164279999
Lichdom: Battlemage,69.0,73.08985602142958,4.089856021429583,-4.089856021429583
METAL GEAR SOLID V: GROUND ZEROES,80.0,78.72950474851945,1.270495251480554,1.270495251480554
Dying Light: The Following - Enhanced Edition,87.0,72.67362394468279,14.326376055317212,14.326376055317212
Fire Emblem Heroes,72.0,82.05158408123094,10.051584081230942,-10.051584081230942
FINAL FANTASY VIII,90.0,81.47456416609705,8.525435833902947,8.525435833902947
Cradle,65.0,72.53477920518594,7.5347792051859415,-7.5347792051859415
Wolcen: Lords of Mayhem,60.0,69.77086653624154,9.770866536241542,-9.770866536241542
Oceanhorn 2: Knights of the Lost Realm,69.0,75.27988807026307,6.27988807026307,-6.27988807026307
The Flame in the Flood,73.0,75.99064466596356,2.9906446659635577,-2.9906446659635577
Forza Motorsport 6,87.0,75.7300845190671,11.269915480932895,11.269915480932895
Ride 2,67.0,69.22035906783272,2.2203590678327174,-2.2203590678327174
Transformers: The Game,56.0,76.04387177293586,20.04387177293586,-20.04387177293586
Blackguards,68.0,74.95184877622378,6.951848776223784,-6.951848776223784
Wolfenstein: The Old Blood,76.0,74.38531049097959,1.6146895090204083,1.6146895090204083
Grand Theft Auto IV: Complete Edition,94.0,68.58581496509167,25.41418503490833,25.41418503490833
Men of War: Red Tide,77.0,68.90620436327518,8.09379563672482,8.09379563672482
Kingdom Hearts Re:Chain of Memories,68.0,80.09038282459541,12.090382824595409,-12.090382824595409
Sleeping Dogs,81.0,79.97419817600698,1.025801823993021,1.025801823993021
Fable: The Lost Chapters,83.0,78.62699461649463,4.373005383505372,4.373005383505372
King Arthur's Gold,81.0,70.41759314421388,10.582406855786118,10.582406855786118
The Dream Machine: Chapter 1 & 2,75.0,76.18306035789975,1.1830603578997483,-1.1830603578997483
Warhammer: End Times - Vermintide,79.0,72.35875681774368,6.641243182256318,6.641243182256318
Rico,60.0,69.96941848429347,9.96941848429347,-9.96941848429347
TimeShift,71.0,74.04782273282272,3.0478227328227234,-3.0478227328227234
Sonic Mania,85.0,76.56115358149763,8.438846418502365,8.438846418502365
Stories Untold,81.0,73.06669073247014,7.933309267529864,7.933309267529864
Brut@l,66.0,69.29947301739367,3.299473017393666,-3.299473017393666
GoD Factory: Wingmen,76.0,73.24440083527584,2.7555991647241598,2.7555991647241598
Recettear: An Item Shop's Tale,82.0,69.47547454428955,12.524525455710446,12.524525455710446
Moons of Madness,65.0,71.35061584330703,6.350615843307025,-6.350615843307025
Prey (2006),83.0,68.38286326908386,14.617136730916144,14.617136730916144
Dark Souls III: The Ringed City,83.0,75.76646706862113,7.233532931378875,7.233532931378875
Devil's Hunt,47.0,65.03030480136479,18.030304801364792,-18.030304801364792
Avadon: The Black Fortress,75.0,76.28507692050512,1.2850769205051193,-1.2850769205051193
Dark Souls III,89.0,81.86183764438175,7.138162355618249,7.138162355618249
Space Hack,63.0,63.025163239538244,0.025163239538244397,-0.025163239538244397
Cat Quest II,77.0,70.71911656399156,6.280883436008438,6.280883436008438
System Shock,85.0,84.59521703051853,0.40478296948147374,0.40478296948147374
Shattered Haven,59.0,67.8797870702569,8.879787070256896,-8.879787070256896
Control,84.0,75.5087653180153,8.491234681984693,8.491234681984693
Steel Storm: Burning Retribution,55.0,63.7809313554093,8.780931355409301,-8.780931355409301
Trine 2: Complete Story,84.0,79.19328088810057,4.806719111899426,4.806719111899426
TurnOn,67.0,76.76796823846085,9.767968238460853,-9.767968238460853
Action Henk,74.0,71.54908395770897,2.450916042291027,2.450916042291027
Jump Force,59.0,70.70740323831656,11.707403238316559,-11.707403238316559
Evil Genius,75.0,78.88026614643528,3.8802661464352752,-3.8802661464352752
Untitled Goose Game,80.0,74.16645631196289,5.8335436880371105,5.8335436880371105
Ori and the Blind Forest: Definitive Edition,88.0,82.41225997123792,5.587740028762084,5.587740028762084
LocoRoco,83.0,81.8583741169483,1.1416258830517023,1.1416258830517023
UNCHARTED: Drake's Fortune,88.0,81.19874745997568,6.801252540024322,6.801252540024322
Tomb Raider: Underworld,80.0,76.10696847459388,3.8930315254061156,3.8930315254061156
Legacy of Kain: Soul Reaver 2,77.0,76.79051844642284,0.20948155357716303,0.20948155357716303
Thief II: The Metal Age,87.0,76.38704924242423,10.612950757575774,10.612950757575774
Kraven Manor,58.0,64.64779895186513,6.647798951865127,-6.647798951865127
Knights And Bikes,80.0,71.93627953990458,8.063720460095425,8.063720460095425
Tom Clancy's Rainbow Six 3 Gold,85.0,72.06665842245991,12.93334157754009,12.93334157754009
The Infectious Madness of Doctor Dekker,78.0,73.90098629427847,4.099013705721532,4.099013705721532
DmC: Devil May Cry: Definitive Edition,83.0,72.17451085317319,10.825489146826811,10.825489146826811
Redeemer,64.0,73.84819491305907,9.848194913059075,-9.848194913059075
The Inner World,72.0,72.28000427492185,0.28000427492185054,-0.28000427492185054
Tiny Troopers,57.0,72.1669953060225,15.1669953060225,-15.1669953060225
Baldur's Gate: Enhanced Edition,78.0,78.21752214044125,0.21752214044124685,-0.21752214044124685
Rome: Total War - Collection,92.0,85.69320626350776,6.306793736492239,6.306793736492239
Dark Void,57.0,66.24413750791692,9.244137507916918,-9.244137507916918
Onimusha: Warlords,86.0,72.15057595835538,13.849424041644625,13.849424041644625
LEGO Batman,80.0,75.63160105451823,4.368398945481772,4.368398945481772
The Count Lucanor,78.0,74.17134247211335,3.828657527886648,3.828657527886648
Burnout Revenge,89.0,68.28840387063917,20.711596129360828,20.711596129360828
Chuchel,80.0,73.52846212404725,6.471537875952748,6.471537875952748
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",80.0,75.64693898739715,4.353061012602851,4.353061012602851
Feudal Alloy,76.0,77.63139673235261,1.6313967323526128,-1.6313967323526128
The Book of Unwritten Tales 2,80.0,73.64215114215853,6.357848857841475,6.357848857841475
Spate,61.0,65.95220630530461,4.952206305304614,-4.952206305304614
Lords of Xulima,71.0,73.35530651048299,2.35530651048299,-2.35530651048299
God Eater 3,72.0,73.61660134825614,1.6166013482561397,-1.6166013482561397
Hawken,73.0,71.02300038046751,1.9769996195324921,1.9769996195324921
Fade to Silence,56.0,80.70204803095942,24.702048030959418,-24.702048030959418
Pacific Storm Allies,60.0,68.11126916032025,8.111269160320248,-8.111269160320248
Destiny 2: Shadowkeep,75.0,72.95006306964227,2.049936930357731,2.049936930357731
Deus Ex: Human Revolution - Director's Cut,91.0,81.01870287963669,9.981297120363308,9.981297120363308
FAR: Lone Sails,84.0,73.69732059787479,10.302679402125207,10.302679402125207
Uurnog Uurnlimited,74.0,74.25324104258316,0.2532410425831557,-0.2532410425831557
Need for Speed Payback,61.0,78.49823045040611,17.498230450406112,-17.498230450406112
Kathy Rain,77.0,75.006938006438,1.9930619935619944,1.9930619935619944
God of War (2005),94.0,85.00755608261419,8.992443917385813,8.992443917385813
LEGO Batman 3: Beyond Gotham,74.0,73.68183168826356,0.3181683117364429,0.3181683117364429
Just Cause 4,68.0,72.44958187972156,4.449581879721563,-4.449581879721563
Pinball FX2,84.0,73.0371816378066,10.962818362193403,10.962818362193403
BloodRayne 2,67.0,63.91998611519196,3.0800138848080394,3.0800138848080394
Gran Turismo 4,89.0,73.9871462545262,15.012853745473805,15.012853745473805
Everything,78.0,74.93740135273224,3.0625986472677624,3.0625986472677624
The Legend of Zelda: A Link Between Worlds,91.0,85.1380446261255,5.861955373874494,5.861955373874494
Shadowgrounds,74.0,60.485077506643705,13.514922493356295,13.514922493356295
Sang-Froid - Tales of Werewolves,79.0,73.57214052450817,5.427859475491829,5.427859475491829
STAR OCEAN: INTEGRITY AND FAITHLESSNESS,58.0,80.13371615792875,22.133716157928745,-22.133716157928745
Splice,70.0,76.20303034465537,6.2030303446553745,-6.2030303446553745
RUINER,78.0,74.35503804528804,3.6449619547119596,3.6449619547119596
Army Men RTS,67.0,73.5214584680026,6.521458468002606,-6.521458468002606
Giana Sisters: Twisted Dreams - Rise of the Owlverlord,84.0,76.16852330559874,7.83147669440126,7.83147669440126
Duskers,83.0,76.67459874847377,6.32540125152623,6.32540125152623
Terrian Saga: KR-17,83.0,69.73941858867825,13.260581411321752,13.260581411321752
The Sexy Brutale,83.0,75.11990076800562,7.880099231994379,7.880099231994379
The Walking Dead: Season 1,92.0,72.21066368542878,19.789336314571216,19.789336314571216
Firefall,60.0,65.10972817748127,5.109728177481273,-5.109728177481273
