name,metacritic,Predicted Metacritic Score,absolute_error,relative_error
Half-Life 2: Update,96.0,75.147675999244,20.852324000756,20.852324000756
Spacebase DF-9,49.0,72.20199259550978,23.20199259550978,-23.20199259550978
Velvet Assassin,61.0,73.04920961047904,12.04920961047904,-12.04920961047904
Battleborn,69.0,73.54505216120359,4.545052161203586,-4.545052161203586
Streets of Rage 4,83.0,71.69097823353292,11.309021766467083,11.309021766467083
Four Last Things,83.0,69.48927869200807,13.510721307991929,13.510721307991929
AquaNox 2: Revelation,59.0,71.9895588702364,12.989558870236394,-12.989558870236394
Croixleur Sigma,56.0,69.82424924957,13.824249249570002,-13.824249249570002
Owlboy,88.0,82.54076321146287,5.459236788537126,5.459236788537126
The Movies,84.0,74.0363815102132,9.963618489786796,9.963618489786796
Cossacks: Art of War,74.0,72.91800126185534,1.0819987381446623,1.0819987381446623
LEGO Star Wars - The Complete Saga,77.0,75.05453980827625,1.945460191723754,1.945460191723754
Trials Rising,81.0,76.39085587981815,4.609144120181853,4.609144120181853
Wargame: Airland Battle,80.0,77.69625990162223,2.303740098377773,2.303740098377773
FIFA 14,86.0,79.98728845267857,6.01271154732143,6.01271154732143
Phoning Home,61.0,72.33035499594666,11.330354995946664,-11.330354995946664
The Walking Dead: The Final Season,78.0,77.28440720097957,0.7155927990204276,0.7155927990204276
King Arthur: Fallen Champions,54.0,73.13530378006399,19.135303780063992,-19.135303780063992
Cossacks: Back to War,60.0,74.22888540133951,14.228885401339511,-14.228885401339511
Final Fantasy IX,84.0,80.67078895549963,3.3292110445003686,3.3292110445003686
RONIN,70.0,75.72706950898228,5.727069508982282,-5.727069508982282
Broforce,83.0,82.013396422331,0.9866035776690012,0.9866035776690012
Crazy Taxi 2,82.0,74.97992780716332,7.020072192836679,7.020072192836679
Fallout 3: Point Lookout,79.0,73.43324569657106,5.566754303428937,5.566754303428937
Toukiden 2,73.0,69.52032994201083,3.4796700579891677,3.4796700579891677
Eternal Sonata,80.0,79.9747708491316,0.025229150868398165,0.025229150868398165
Heroes of Might and Magic V,77.0,73.36158964320627,3.6384103567937274,3.6384103567937274
Legends of Runeterra,87.0,76.69659995187277,10.30340004812723,10.30340004812723
Warface: Ice Breaker,62.0,74.7373344894764,12.737334489476396,-12.737334489476396
Prototype 2,76.0,73.67971170554544,2.3202882944545564,2.3202882944545564
Crimsonland,68.0,77.08506685771255,9.085066857712548,-9.085066857712548
The Elder Scrolls V: Skyrim - Hearthfire,62.0,75.69676104563027,13.696761045630268,-13.696761045630268
Slay the Spire,87.0,80.91939887350742,6.080601126492581,6.080601126492581
Dex,62.0,72.58424565841294,10.58424565841294,-10.58424565841294
Styx: Shards of Darkness,72.0,70.35639942238848,1.6436005776115223,1.6436005776115223
Bastion,86.0,81.13090941726348,4.8690905827365185,4.8690905827365185
Super Mario Maker,80.0,83.23117254349,3.231172543490004,-3.231172543490004
Killzone 2,91.0,77.40992113584032,13.590078864159679,13.590078864159679
The Bug Butcher,81.0,78.98624501570686,2.0137549842931435,2.0137549842931435
Eurofighter Typhoon,69.0,70.39107482993829,1.3910748299382902,-1.3910748299382902
Yakuza 4,78.0,81.86719711461879,3.86719711461879,-3.86719711461879
Sonic Adventure 2 Battle,73.0,77.45088487496876,4.450884874968764,-4.450884874968764
Burly Men at Sea,82.0,82.7153653591194,0.7153653591194029,-0.7153653591194029
Rabbids Go Home,78.0,76.47711216130031,1.5228878386996882,1.5228878386996882
Through the Woods,63.0,69.6932702909131,6.693270290913105,-6.693270290913105
Fallout 76,51.0,77.08889803880706,26.08889803880706,-26.08889803880706
Prey - Mooncrash,80.0,72.45689521505871,7.543104784941292,7.543104784941292
Lords of the Fallen,73.0,75.2701730023467,2.270173002346695,-2.270173002346695
Star Trek: Bridge Crew,75.0,72.06400468471011,2.9359953152898868,2.9359953152898868
OlliOlli,78.0,79.8242317604729,1.8242317604728981,-1.8242317604728981
Natural Selection 2,80.0,78.88831400343808,1.111685996561917,1.111685996561917
Xenonauts,77.0,73.38296029323234,3.617039706767656,3.617039706767656
The Void,77.0,71.16056024218395,5.839439757816052,5.839439757816052
SkyDrift,73.0,70.48822888294804,2.511771117051964,2.511771117051964
Space Hulk,58.0,77.14360357013342,19.143603570133422,-19.143603570133422
Tokyo Xanadu eX+,75.0,70.88538891968085,4.1146110803191505,4.1146110803191505
LEGO Indiana Jones: The Original Adventures,78.0,70.87403417415186,7.125965825848141,7.125965825848141
The Legend of Zelda: Breath of the Wild,97.0,80.94636291847354,16.05363708152646,16.05363708152646
Fire Emblem Warriors,72.0,81.87335618669962,9.873356186699624,-9.873356186699624
GRID (2019),75.0,74.87983049036092,0.12016950963908357,0.12016950963908357
Baba Is You,86.0,76.42104349141584,9.578956508584156,9.578956508584156
Call of Juarez,72.0,74.23638939950197,2.2363893995019737,-2.2363893995019737
Need for Speed Rivals,77.0,76.30361918919844,0.696380810801557,0.696380810801557
Multiwinia,76.0,73.64455702765513,2.355442972344875,2.355442972344875
>observer_,77.0,78.28770024227688,1.287700242276884,-1.287700242276884
Insurgency,74.0,77.43315939261744,3.4331593926174406,-3.4331593926174406
Heavenly Sword,79.0,78.88296807079153,0.11703192920846561,0.11703192920846561
Grand Ages: Medieval,63.0,72.0270413822282,9.027041382228205,-9.027041382228205
Watchmen: The End is Nigh,61.0,72.71854325295051,11.71854325295051,-11.71854325295051
Valkyria Chronicles 4,83.0,77.14164045863151,5.858359541368486,5.858359541368486
Starbound,81.0,77.68713843882655,3.312861561173449,3.312861561173449
Sherlock Holmes: The Mystery of the Mummy,61.0,72.38091878940585,11.380918789405854,-11.380918789405854
Greedfall,74.0,71.76243916350133,2.237560836498673,2.237560836498673
Order of Battle: World War II,81.0,80.73745419667266,0.2625458033273418,0.2625458033273418
Iron Brigade,75.0,72.28274476166298,2.7172552383370174,2.7172552383370174
Muse Dash,73.0,74.65359330288982,1.653593302889817,-1.653593302889817
Freedom Force vs. the Third Reich,86.0,74.94263808805601,11.057361911943985,11.057361911943985
Killing Floor,72.0,74.59507194759635,2.5950719475963524,-2.5950719475963524
Need for Speed: Shift,83.0,73.43347512438227,9.56652487561773,9.56652487561773
Hidden Agenda,66.0,79.92342606034765,13.923426060347651,-13.923426060347651
Yoshi's Crafted World,79.0,82.02810955604224,3.0281095560422386,-3.0281095560422386
Loki,61.0,73.4324688526063,12.432468852606306,-12.432468852606306
The Final Station,76.0,76.77833799086095,0.7783379908609476,-0.7783379908609476
Before the Echo,70.0,70.88568111793631,0.8856811179363149,-0.8856811179363149
Sonic Generations,77.0,82.84075339114835,5.840753391148354,-5.840753391148354
Dungeon Siege 2,80.0,69.4797910404682,10.5202089595318,10.5202089595318
Dark Devotion,70.0,73.52208242016638,3.5220824201663845,-3.5220824201663845
Dungeons - The Dark Lord,72.0,72.80164688565522,0.8016468856552166,-0.8016468856552166
Hektor,55.0,67.89146279906433,12.891462799064328,-12.891462799064328
The Novelist,66.0,74.70075331412067,8.700753314120675,-8.700753314120675
FEZ,91.0,82.21206153136279,8.787938468637208,8.787938468637208
Celeste,91.0,81.51599073200559,9.48400926799441,9.48400926799441
Far Cry 3 - Blood Dragon,81.0,74.10509863842029,6.894901361579713,6.894901361579713
World of Warcraft: Legion,88.0,78.50966264080364,9.49033735919636,9.49033735919636
Day of Defeat,79.0,77.81180777580738,1.188192224192619,1.188192224192619
SWAT 4,85.0,72.8841606501848,12.115839349815204,12.115839349815204
I Expect You To Die,76.0,70.4533162798642,5.546683720135803,5.546683720135803
METAL GEAR SOLID V: THE PHANTOM PAIN,91.0,78.98321865650627,12.016781343493733,12.016781343493733
Beijing 2008 - The Official Video Game of the Olympic Games,57.0,72.68472230771505,15.684722307715049,-15.684722307715049
World War III: Black Gold,71.0,75.90319429712008,4.903194297120081,-4.903194297120081
Lost Horizon,77.0,69.0650686097532,7.934931390246803,7.934931390246803
Neverending Nightmares,68.0,64.92194181186787,3.0780581881321325,3.0780581881321325
Yaga,70.0,81.06703334916803,11.067033349168028,-11.067033349168028
FINAL FANTASY III,68.0,78.97347248708783,10.973472487087832,-10.973472487087832
Two Worlds,58.0,75.98217418242447,17.982174182424473,-17.982174182424473
ZONE OF THE ENDERS: The 2nd Runner - M∀RS,71.0,71.921825231466,0.921825231466002,-0.921825231466002
Shin Megami Tensei: Persona 3,86.0,81.71034820007591,4.289651799924087,4.289651799924087
Saints Row: The Third Remastered,73.0,74.65205761442718,1.6520576144271786,-1.6520576144271786
XCOM 2,88.0,82.29865763639278,5.701342363607225,5.701342363607225
The Getaway,72.0,78.66481065364077,6.664810653640771,-6.664810653640771
Scribblenauts Unlimited,75.0,83.17545833487134,8.175458334871337,-8.175458334871337
FTL: Faster Than Light,84.0,82.3859001756406,1.6140998243593998,1.6140998243593998
Kholat,64.0,73.9118211510448,9.911821151044805,-9.911821151044805
Viridi,46.0,75.75019739040579,29.750197390405788,-29.750197390405788
"Warhammer 40,000: Dawn of War II Chaos Rising",85.0,76.99533389820743,8.004666101792566,8.004666101792566
Mario Kart 8,88.0,83.49459917517387,4.5054008248261255,4.5054008248261255
World of Warplanes,69.0,71.35148918900691,2.3514891890069123,-2.3514891890069123
Mosaic,67.0,76.18057131074266,9.180571310742664,-9.180571310742664
The Long Journey Home,68.0,75.94701185660027,7.94701185660027,-7.94701185660027
The Walking Dead: A New Frontier,71.0,74.73147716225077,3.731477162250769,-3.731477162250769
Warcraft III: Reforged,59.0,79.61144583398148,20.611445833981477,-20.611445833981477
Brigador,70.0,70.10431323045684,0.10431323045683882,-0.10431323045683882
Death's Gambit,72.0,79.31482057216385,7.314820572163853,-7.314820572163853
Dead Island,74.0,74.14604237300617,0.14604237300616774,-0.14604237300616774
S.T.A.L.K.E.R.: Shadow of Chernobyl,82.0,75.84861521881376,6.151384781186238,6.151384781186238
Still Life,75.0,70.87486024705652,4.125139752943483,4.125139752943483
Farming Simulator 15,64.0,79.77789971943312,15.777899719433123,-15.777899719433123
Space Channel 5: Part 2,78.0,72.2198530043201,5.7801469956799,5.7801469956799
Comanche 4,74.0,70.05741793552951,3.9425820644704856,3.9425820644704856
Catwoman,46.0,70.42885963437293,24.428859634372927,-24.428859634372927
Mirror's Edge,81.0,77.38954479137564,3.6104552086243586,3.6104552086243586
Tron 2.0,84.0,76.81488465776329,7.185115342236713,7.185115342236713
Alien Breed: Impact,64.0,68.36954164759666,4.369541647596662,-4.369541647596662
Knack 2,71.0,75.63825190647576,4.638251906475759,-4.638251906475759
Men of War,80.0,80.24518126395331,0.24518126395331308,-0.24518126395331308
Bionic Dues,71.0,74.91104791966418,3.9110479196641847,-3.9110479196641847
ELEX,59.0,69.80825929349074,10.808259293490735,-10.808259293490735
The Book of Unwritten Tales,82.0,74.8425588833887,7.157441116611295,7.157441116611295
Earth 2150 Trilogy,78.0,77.40279883923614,0.5972011607638592,0.5972011607638592
Half-Life 2: Episode One,87.0,79.17883732838486,7.8211626716151414,7.8211626716151414
Rayman Origins,86.0,83.17963011436872,2.8203698856312798,2.8203698856312798
We Love Katamari,86.0,77.07535294550132,8.924647054498678,8.924647054498678
Maize,65.0,70.62025626194668,5.620256261946679,-5.620256261946679
Banjo-Kazooie,92.0,78.82183871424468,13.178161285755323,13.178161285755323
Rock of Ages 2: Bigger & Boulder,77.0,73.46560729447802,3.534392705521981,3.534392705521981
FINAL FANTASY IV,87.0,80.08301291363932,6.9169870863606775,6.9169870863606775
Halcyon 6: Starbase Commander,71.0,78.75050025485051,7.7505002548505075,-7.7505002548505075
Brothers in Arms: Road to Hill 30,87.0,76.92076872757167,10.07923127242833,10.07923127242833
Sam & Max: Episode 202 - Moai Better Blues,80.0,74.01753974487343,5.982460255126568,5.982460255126568
SteamWorld Dig 2,88.0,76.46762012610411,11.532379873895891,11.532379873895891
Has-Been Heroes,63.0,67.31787911894922,4.317879118949222,-4.317879118949222
Xenoblade Chronicles 3D,86.0,79.60984083764042,6.390159162359581,6.390159162359581
Nancy Drew: The Phantom of Venice,69.0,71.29034767179215,2.290347671792148,-2.290347671792148
BioShock Infinite,94.0,74.12058470490564,19.87941529509436,19.87941529509436
Lightmatter,73.0,76.40029575480251,3.4002957548025137,-3.4002957548025137
Ninja Pizza Girl,82.0,72.85654261985437,9.143457380145634,9.143457380145634
Headlander,74.0,73.26794700415381,0.732052995846189,0.732052995846189
Nancy Drew: The Creature of Kapu Cave,68.0,71.29034767179215,3.290347671792148,-3.290347671792148
Tiny and Big: Grandpa's Leftovers,75.0,67.25900417275851,7.740995827241491,7.740995827241491
Star Control: Origins,75.0,80.75619743554785,5.756197435547847,-5.756197435547847
Lichdom: Battlemage,69.0,72.03429534276734,3.0342953427673365,-3.0342953427673365
METAL GEAR SOLID V: GROUND ZEROES,80.0,76.41577662183501,3.5842233781649924,3.5842233781649924
Dying Light: The Following - Enhanced Edition,87.0,70.71762211860394,16.28237788139606,16.28237788139606
Fire Emblem Heroes,72.0,78.3869364506454,6.386936450645393,-6.386936450645393
FINAL FANTASY VIII,90.0,80.58179569189866,9.418204308101338,9.418204308101338
Cradle,65.0,69.7568456454728,4.756845645472794,-4.756845645472794
Wolcen: Lords of Mayhem,60.0,72.35303696319136,12.353036963191357,-12.353036963191357
Oceanhorn 2: Knights of the Lost Realm,69.0,73.93170716643488,4.931707166434876,-4.931707166434876
The Flame in the Flood,73.0,73.98827167597842,0.9882716759784245,-0.9882716759784245
Forza Motorsport 6,87.0,74.51992667104099,12.480073328959008,12.480073328959008
Ride 2,67.0,70.9544845740985,3.954484574098501,-3.954484574098501
Transformers: The Game,56.0,79.25746598690489,23.25746598690489,-23.25746598690489
Blackguards,68.0,76.30994264197827,8.309942641978267,-8.309942641978267
Wolfenstein: The Old Blood,76.0,75.68973301489544,0.31026698510456185,0.31026698510456185
Grand Theft Auto IV: Complete Edition,94.0,71.44736014003928,22.55263985996072,22.55263985996072
Men of War: Red Tide,77.0,73.26142895072672,3.7385710492732755,3.7385710492732755
Kingdom Hearts Re:Chain of Memories,68.0,79.55867828080204,11.558678280802042,-11.558678280802042
Sleeping Dogs,81.0,77.11213811622943,3.8878618837705687,3.8878618837705687
Fable: The Lost Chapters,83.0,81.8100560711029,1.1899439288970939,1.1899439288970939
King Arthur's Gold,81.0,77.47787402831767,3.5221259716823283,3.5221259716823283
The Dream Machine: Chapter 1 & 2,75.0,73.93786996357792,1.0621300364220758,1.0621300364220758
Warhammer: End Times - Vermintide,79.0,69.11161253425999,9.88838746574001,9.88838746574001
Rico,60.0,76.3794287284899,16.3794287284899,-16.3794287284899
TimeShift,71.0,78.16072491820557,7.160724918205574,-7.160724918205574
Sonic Mania,85.0,83.40675356035268,1.5932464396473165,1.5932464396473165
Stories Untold,81.0,72.76886452814219,8.231135471857812,8.231135471857812
Brut@l,66.0,68.52626431923822,2.526264319238223,-2.526264319238223
GoD Factory: Wingmen,76.0,70.62919127536378,5.37080872463622,5.37080872463622
Recettear: An Item Shop's Tale,82.0,73.08767296098969,8.912327039010307,8.912327039010307
Moons of Madness,65.0,71.31271867391722,6.312718673917217,-6.312718673917217
Prey (2006),83.0,73.86427409129024,9.135725908709759,9.135725908709759
Dark Souls III: The Ringed City,83.0,73.140997947741,9.859002052259001,9.859002052259001
Devil's Hunt,47.0,69.15417574463777,22.15417574463777,-22.15417574463777
Avadon: The Black Fortress,75.0,78.88611337320037,3.8861133732003736,-3.8861133732003736
Dark Souls III,89.0,79.51371909755514,9.48628090244486,9.48628090244486
Space Hack,63.0,68.43099240766514,5.430992407665144,-5.430992407665144
Cat Quest II,77.0,72.97037740100197,4.029622598998031,4.029622598998031
System Shock,85.0,77.74478736793984,7.255212632060164,7.255212632060164
Shattered Haven,59.0,68.13365279677738,9.133652796777383,-9.133652796777383
Control,84.0,79.6247983853096,4.375201614690397,4.375201614690397
Steel Storm: Burning Retribution,55.0,67.12969140825915,12.129691408259148,-12.129691408259148
Trine 2: Complete Story,84.0,80.68307886258927,3.3169211374107306,3.3169211374107306
TurnOn,67.0,75.80984508184395,8.809845081843946,-8.809845081843946
Action Henk,74.0,70.05603572858057,3.943964271419432,3.943964271419432
Jump Force,59.0,74.80586247399836,15.80586247399836,-15.80586247399836
Evil Genius,75.0,77.73700347272214,2.7370034727221366,-2.7370034727221366
Untitled Goose Game,80.0,72.48339469903385,7.516605300966148,7.516605300966148
Ori and the Blind Forest: Definitive Edition,88.0,86.12904236873585,1.8709576312641474,1.8709576312641474
LocoRoco,83.0,77.82535505572417,5.174644944275826,5.174644944275826
UNCHARTED: Drake's Fortune,88.0,75.30927737521105,12.690722624788947,12.690722624788947
Tomb Raider: Underworld,80.0,80.92163354009321,0.921633540093211,-0.921633540093211
Legacy of Kain: Soul Reaver 2,77.0,72.07263324992542,4.927366750074583,4.927366750074583
Thief II: The Metal Age,87.0,71.97943383389307,15.020566166106931,15.020566166106931
Kraven Manor,58.0,64.97997078201178,6.979970782011776,-6.979970782011776
Knights And Bikes,80.0,74.53534306820342,5.464656931796583,5.464656931796583
Tom Clancy's Rainbow Six 3 Gold,85.0,70.05612715025566,14.943872849744338,14.943872849744338
The Infectious Madness of Doctor Dekker,78.0,71.53343439538313,6.466565604616875,6.466565604616875
DmC: Devil May Cry: Definitive Edition,83.0,74.63750750512725,8.362492494872754,8.362492494872754
Redeemer,64.0,71.9599580800545,7.959958080054506,-7.959958080054506
The Inner World,72.0,75.60314295089908,3.603142950899084,-3.603142950899084
Tiny Troopers,57.0,70.77297599300164,13.772975993001637,-13.772975993001637
Baldur's Gate: Enhanced Edition,78.0,84.04414664241506,6.044146642415058,-6.044146642415058
Rome: Total War - Collection,92.0,79.23583186964473,12.764168130355273,12.764168130355273
Dark Void,57.0,70.76176532880228,13.761765328802284,-13.761765328802284
Onimusha: Warlords,86.0,69.35315333532319,16.646846664676815,16.646846664676815
LEGO Batman,80.0,75.21140544114051,4.7885945588594865,4.7885945588594865
The Count Lucanor,78.0,76.25363162826258,1.746368371737418,1.746368371737418
Burnout Revenge,89.0,77.60892912033586,11.391070879664142,11.391070879664142
Chuchel,80.0,72.98223264287076,7.0177673571292445,7.0177673571292445
"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",80.0,71.29034767179215,8.709652328207852,8.709652328207852
Feudal Alloy,76.0,78.93713467350881,2.937134673508808,-2.937134673508808
The Book of Unwritten Tales 2,80.0,77.12695546334746,2.873044536652543,2.873044536652543
Spate,61.0,65.88810074142673,4.888100741426726,-4.888100741426726
Lords of Xulima,71.0,68.66094660886,2.3390533911399984,2.3390533911399984
God Eater 3,72.0,78.32917182821416,6.329171828214157,-6.329171828214157
Hawken,73.0,74.41752471720532,1.4175247172053247,-1.4175247172053247
Fade to Silence,56.0,74.17603388215213,18.176033882152126,-18.176033882152126
Pacific Storm Allies,60.0,69.97785717907546,9.977857179075457,-9.977857179075457
Destiny 2: Shadowkeep,75.0,72.37260258367021,2.627397416329785,2.627397416329785
Deus Ex: Human Revolution - Director's Cut,91.0,82.26691633028412,8.733083669715882,8.733083669715882
FAR: Lone Sails,84.0,79.55851273336533,4.441487266634667,4.441487266634667
Uurnog Uurnlimited,74.0,77.52189388384048,3.5218938838404767,-3.5218938838404767
Need for Speed Payback,61.0,77.84840708432279,16.848407084322787,-16.848407084322787
Kathy Rain,77.0,80.97364256642197,3.9736425664219723,-3.9736425664219723
God of War (2005),94.0,78.41201538884103,15.587984611158973,15.587984611158973
LEGO Batman 3: Beyond Gotham,74.0,75.13275749202649,1.1327574920264851,-1.1327574920264851
Just Cause 4,68.0,73.92999076359273,5.929990763592727,-5.929990763592727
Pinball FX2,84.0,72.5016181522411,11.498381847758907,11.498381847758907
BloodRayne 2,67.0,64.11652268439433,2.883477315605674,2.883477315605674
Gran Turismo 4,89.0,79.37786007708749,9.62213992291251,9.62213992291251
Everything,78.0,76.85356957303922,1.1464304269607766,1.1464304269607766
The Legend of Zelda: A Link Between Worlds,91.0,79.88747063016783,11.112529369832174,11.112529369832174
Shadowgrounds,74.0,68.87385761959243,5.126142380407572,5.126142380407572
Sang-Froid - Tales of Werewolves,79.0,68.27420271723417,10.725797282765825,10.725797282765825
STAR OCEAN: INTEGRITY AND FAITHLESSNESS,58.0,79.972906663282,21.972906663282004,-21.972906663282004
Splice,70.0,74.01904970976744,4.019049709767444,-4.019049709767444
RUINER,78.0,69.51871299138008,8.481287008619915,8.481287008619915
Army Men RTS,67.0,75.38352198620592,8.38352198620592,-8.38352198620592
Giana Sisters: Twisted Dreams - Rise of the Owlverlord,84.0,69.30383853515882,14.696161464841182,14.696161464841182
Duskers,83.0,78.10295821296961,4.897041787030389,4.897041787030389
Terrian Saga: KR-17,83.0,69.93396172297807,13.066038277021931,13.066038277021931
The Sexy Brutale,83.0,75.11175424315108,7.888245756848917,7.888245756848917
The Walking Dead: Season 1,92.0,76.34446346234478,15.655536537655223,15.655536537655223
Firefall,60.0,71.17059391259451,11.170593912594512,-11.170593912594512
